Rd1,Rt1,Rs1,rho1,beta1,theta1,neighbor_alignment,Rt1_bias,Rd1_bias,theta_bias,alignment_bias,reversalProb,reversalBias,P2NP,P2NPbias,agg_id,majorAxis,minorAxis,orientation,area,eccentricity,mean_density,max_density,mass,frame,movie_id
9.78219993608796,4.20397579948142,2.61757282819111,0.132641022153171,0.0611154015637918,0.0445743576867686,0.157285250413469,0.127115026723014,0.257360415259021,-0.0397351711559184,-0.00527994018076928,0.635280095351609,0.0860842158192637,0.364719904648391,-0.149944075266887,94,114.614740526146,81.0318808051805,-0.0883169555954534,7197,0.707220007167703,0.239272486688293,0.382720801345435,1722.04408669564,300,1
7.28515560060482,3.67532467532468,2.42784933494722,0.153662067840432,-0.0589606503817796,-0.0106122592898685,0.146998933832856,0.00890658672191935,0.19292371187115,0.0482816077868636,0.0586920780447419,0.611347517730496,0.106903476952721,0.388652482269504,-0.16815838892928,97,148.948761169692,71.5865476751355,1.1405136661488,7552,0.876933405636427,0.207401166576458,0.329415640162389,1566.29360998541,300,1
10.2242076105985,3.87654320987654,2.88189261283331,0.11727137643691,-0.0650353537884923,-0.103345960450651,0.175592863541622,0.198321612064089,0.293056822393321,0.0428826046023311,0.0803496408873086,0.712408759124088,0.0873938271173407,0.287591240875912,-0.216488262097778,100,100.7746040857,97.3592143397205,-1.06180849545997,7646,0.258135859179883,0.235428705082496,0.38795119668378,1800.08787906076,300,1
10.7650048860594,4.00235017626322,2.96339387637116,0.11011862798387,0.0700125297258316,-0.107001747377332,0.153457363081157,0.050610507998797,0.371394434326091,-0.0193614744589184,0.0289013012784457,0.728358208955224,0.0491967593091812,0.271641791044776,-0.131912189796046,106,100.081030887372,89.1842503388641,1.10412486725444,6995,0.453766896084386,0.25431932876915,0.435788714332343,1778.9637047402,300,1
8.7199276101233,3.7662424648359,2.63918360962983,0.144814668590422,-0.0381368055038356,-0.00297280756729361,0.153829672685846,0.128539763115672,0.313025729177607,0.00536051624899446,0.123377708652155,0.644894204231831,0.0926698175742727,0.355105795768169,-0.168294150568822,114,134.371570388077,95.210926178819,1.1590554645667,9997,0.705646039132857,0.264229225320091,0.449590235561865,2641.49956552495,300,1
10.8839940204429,4.13207547169811,2.88673785968971,0.087803517750077,0.0312093682761679,0.0527940847910736,0.138449002663102,0.0157578832316009,0.168249899344271,0.00286781583275079,0.201195495921476,0.708724832214765,0.109493140695357,0.291275167785235,-0.266416489802528,124,105.486594248673,62.0504013283107,0.983552389939438,4995,0.808693527743408,0.201001837518146,0.309488293805018,1004.00417840314,300,1
10.453118060681,4.2,2.86136235273277,0.0951064608117492,-0.0763497536334096,0.0700841302104854,0.212938920699487,0.018456851309428,0.212082522044644,0.0585257448385587,-0.00999923271861271,0.692691029900332,0.142296569248666,0.307308970099668,-0.320744158792939,126,106.005751616867,62.4588243040115,-0.374100423294306,5169,0.80798560793422,0.201809188564132,0.314914870958506,1043.151695688,300,1
11.6686898713566,4.27728085867621,2.83439887223058,0.114458252121562,-0.0664299305289202,-0.0294409311715691,0.150062451880063,-0.178869093672048,-0.0171272415929268,-0.0144394324105882,0.0747357607853449,0.658653846153846,0.150972046544045,0.341346153846154,-0.291312258824426,142,74.3559474438066,65.5669621128531,0.137275963000772,3781,0.471626361211917,0.201340963151601,0.316944583275936,761.270181676203,300,1
8.5898035111496,3.68301610541728,2.69328120406805,0.111698509019247,-0.0501305017581815,NaN,0.20483342062415,0.114472608736175,0.399516341866248,NaN,0.0141137067074657,0.664356435643564,0.132435672841457,0.335643564356436,-0.262136685771733,146,155.58692167698,62.592492903918,-1.22652948144348,7132,0.915508252269703,0.184441042151833,0.295237634125819,1315.43351262687,300,1
10.15085287943,3.91626016260163,2.71362406213193,0.132945251051924,0.0261629374777189,0.0533209512760418,0.159019952770397,0.327361264365441,0.302254946225981,-0.0100575452350424,0.121269523395516,0.644518272425249,0.0334502106987287,0.355481727574751,-0.0606480455659194,149,164.392750110193,104.435051738302,-1.53901612455805,10777,0.772283766780702,0.202737910426547,0.398368743014931,2184.9064606669,300,1
